timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,9046,9486350234,9046.0,9046.889,0.009046
2,10374,10878995946,10374.0,10375.019,0.010374
3,9411,9869118069,9411.0,9411.924,0.009411
4,8072,8464936888,8072.0,8072.793,0.008072
5,7395,7754981205,7395.0,7395.726,0.007395
6,8027,8417746333,8027.0,8027.788,0.008027
7,8258,8659991182,8258.0,8258.811,0.008258
8,8592,9010249968,8592.0,8592.844,0.008592
9,8560,8976692240,8560.0,8560.841,0.008560
10,7994,8383139926,7994.0,7994.785,0.007994
11,8445,8856094155,8445.0,8445.830,0.008445
12,8799,9227326521,8799.0,8799.864,0.008799
13,8772,9199012188,8772.0,8772.862,0.008772
14,8853,9283955187,8853.0,8853.870,0.008853
15,8729,9153918991,8729.0,8729.857,0.008729
16,7798,8177598842,7798.0,7798.766,0.007798
17,7915,8300294285,7915.0,7915.777,0.007915
18,8500,8913771500,8500.0,8500.835,0.008500
19,8754,9180135966,8754.0,8754.860,0.008754
20,8811,9239910669,8811.0,8811.865,0.008811
21,8975,9411894025,8975.0,8975.882,0.008975
22,8676,9098339004,8676.0,8676.852,0.008676
23,8444,8855045476,8444.0,8444.829,0.008444
24,8657,9078414103,8657.0,8657.850,0.008657
25,8652,9074219387,8652.0,8653.850,0.008652
26,8440,8849802081,8440.0,8439.829,0.008440
27,8662,9083657498,8662.0,8662.851,0.008662
28,8747,9172795213,8747.0,8747.859,0.008747
29,8974,9410845346,8974.0,8974.882,0.008974
30,8898,9331145742,8898.0,8898.874,0.008898
