timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,9975,12391,16279,19679,88,21647,9727,2718
2,11511,14967,17951,21055,74,27359,11261,3252
3,11623,13535,16431,18623,89,21007,11442,2512
4,11751,13695,17359,20351,90,24415,11427,2766
5,13639,16095,17983,19903,97,24687,13158,3041
6,12367,16279,18191,19695,74,21215,12611,3267
7,12295,15191,18799,21263,86,22927,12108,3224
8,11295,14047,16703,18575,60,21279,11169,2750
9,12175,14183,18303,20143,82,24303,11835,2820
10,9639,11487,15551,20351,71,23263,9486,2395
11,9527,11311,14359,16191,94,17167,9260,2339
12,9487,11047,14927,17263,75,19455,9202,2355
13,9431,10999,14503,16103,91,18383,9229,2199
14,9503,12015,14999,16511,82,18655,9212,2658
15,9495,10559,13711,16359,84,18751,9212,2053
16,9407,11079,14183,16527,83,18543,9168,2227
17,9447,10903,14287,16495,79,17679,9171,2194
18,9495,11583,14759,16719,90,18303,9204,2483
19,9423,11087,14079,15463,98,18287,9169,2251
20,9399,10447,14343,17231,85,19263,9160,2036
21,9367,10551,14143,16279,86,18383,9154,2031
22,9375,10519,14103,15687,83,18159,9101,2104
23,9303,10311,13327,15263,90,17023,9072,1938
24,9335,10215,14087,16143,87,18127,9111,1916
25,9327,10407,13711,15535,86,16719,9088,1973
26,9383,10423,14079,16719,91,19919,9150,2032
27,9383,10327,13831,16103,69,18607,9141,1944
28,9343,10679,13879,15711,92,17807,9118,2120
29,9287,10447,14055,16071,83,18623,9073,2008
30,9407,10927,14503,16559,80,18207,9151,2230
