timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,674,1110,1151,1221,91,1335,685,321
2,795,1255,2863,4403,85,5967,813,505
3,704,1120,1407,2647,87,4715,706,349
4,666,1113,1145,1205,89,1285,687,319
5,692,1115,1149,1211,91,1313,687,320
6,667,1110,1145,1200,79,1581,686,317
7,689,1116,1147,1217,97,1442,688,322
8,696,1114,1148,1213,89,1817,688,322
9,673,1114,1153,1223,94,1947,687,323
10,684,1113,1145,1188,84,1510,687,320
11,676,1115,1163,1255,91,1857,687,324
12,673,1116,1155,1241,89,1987,687,321
13,669,1113,1155,1240,81,2125,685,321
14,664,1115,1156,1592,90,2667,690,324
15,668,1114,1149,1217,83,1756,687,322
16,683,1114,1148,1197,96,1313,687,323
17,671,1116,1154,1211,95,1528,685,325
18,674,1113,1148,1203,89,1958,687,319
19,671,1115,1145,1202,92,1345,687,319
20,676,1117,1155,1209,93,1283,687,324
21,665,1113,1159,1225,89,1488,687,320
22,685,1122,1183,1263,86,1850,692,326
23,685,1128,1188,1283,100,1855,693,328
24,667,1124,1175,1250,101,1356,694,322
25,674,1124,1161,1238,105,1963,693,326
26,687,1123,1173,1289,100,2115,693,323
27,693,1121,1160,1215,96,1296,693,321
28,690,1122,1164,1394,108,2493,694,321
29,687,1121,1164,1228,105,1593,693,320
30,665,1123,1167,1238,103,1687,692,322
