timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.5,1.0,1.5,0.5,1.5,2.0
2,8.5,150.5,159.0,109.0,447.5,556.5
3,11.0,110.0,121.0,98.5,319.0,417.5
4,8.5,70.5,79.0,62.5,137.0,199.5
5,10.0,76.0,86.0,58.0,145.0,203.0
6,10.5,73.5,84.0,59.0,141.5,200.5
7,8.0,72.0,80.0,59.5,133.0,192.5
8,5.0,42.5,47.5,42.0,95.0,137.0
9,1.5,19.0,20.5,15.0,37.5,52.5
10,2.5,19.5,22.0,16.5,36.5,53.0
11,2.0,18.0,20.0,14.0,35.5,49.5
12,2.0,16.0,18.0,12.0,32.5,44.5
13,5.5,24.5,30.0,27.5,56.0,83.5
14,2.5,19.0,21.5,17.0,37.5,54.5
15,3.0,18.5,21.5,18.0,38.5,56.5
16,2.5,16.5,19.0,14.0,33.0,47.0
17,1.5,16.5,18.0,12.0,32.5,44.5
18,3.0,23.5,26.5,24.5,55.5,80.0
19,2.0,18.5,20.5,14.5,37.0,51.5
20,0.5,5.0,5.5,-2621.5,-8494.0,-11115.5
21,0.5,2.5,3.0,0.0,0.0,0.0
22,0.5,2.5,3.0,0.0,0.0,0.0
23,0.0,2.0,2.0,0.0,0.0,0.0
24,0.5,2.5,3.0,0.0,0.0,0.0
25,0.0,2.0,2.0,0.0,0.0,0.0
26,1.5,1.0,2.5,0.0,0.0,0.0
27,1.5,0.0,1.5,0.0,0.0,0.0
28,2.5,0.0,2.5,0.0,0.0,0.0
29,2.0,0.0,2.0,0.0,0.0,0.0
30,2.0,0.0,2.0,0.0,0.0,0.0
