timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,91440,55869840,91440.0,53.282,0.091440
2,93762,57288582,93762.0,54.635,0.093762
3,94436,57700396,94436.0,55.027,0.094436
4,73123,44678153,73123.0,42.608,0.073123
5,63837,39004407,63837.0,37.198,0.063837
6,61347,37483017,61347.0,35.747,0.061347
7,63100,38554100,63100.0,36.768,0.063100
8,64674,39515814,64674.0,37.685,0.064674
9,68743,42001973,68743.0,40.056,0.068743
10,27284,16670524,27284.0,15.898,0.027284
11,1769,1080859,1769.0,1.031,0.001769
12,1808,1104688,1808.0,1.054,0.001808
13,1832,1119352,1832.0,1.067,0.001832
14,1833,1119963,1833.0,1.068,0.001833
15,1804,1102244,1804.0,1.051,0.001804
16,1824,1114464,1824.0,1.063,0.001824
17,1820,1112020,1820.0,1.061,0.001820
18,1810,1105910,1810.0,1.055,0.001810
19,1675,1023425,1675.0,0.976,0.001675
20,1717,1049087,1717.0,1.000,0.001717
21,1711,1045421,1711.0,0.997,0.001711
22,1716,1048476,1716.0,1.000,0.001716
23,1708,1043588,1708.0,0.995,0.001708
24,1714,1047254,1714.0,0.999,0.001714
25,1763,1077193,1763.0,1.027,0.001763
26,1740,1063140,1740.0,1.014,0.001740
27,1766,1079026,1766.0,1.029,0.001766
28,1741,1063751,1741.0,1.014,0.001741
29,1748,1068028,1748.0,1.019,0.001748
30,1741,1063751,1741.0,1.014,0.001741
