timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,103423,194943,239359,256127,82,259327,108192,60509
2,93311,210431,301311,322815,96,325887,108062,70218
3,101887,201087,277247,292607,89,294911,106549,69120
4,123391,222591,281599,325375,89,330239,125622,70930
5,130623,255359,341247,353791,99,355327,135213,83534
6,116607,269823,365567,400127,89,404735,134609,91142
7,148479,267775,325119,376831,93,381183,147492,84384
8,137855,289023,452095,470271,106,476927,154990,99834
9,137599,263679,317183,331519,99,336383,140713,86383
10,131199,282879,392703,406015,103,408575,145064,95413
11,138495,264447,309759,329471,118,333567,145600,81702
12,135807,280063,537599,585727,119,590847,154090,107689
13,598015,603135,621055,1425407,580096,1426431,598835,43758
14,604671,609791,611327,2437119,590336,2494463,615392,129904
15,629247,634367,636415,3538943,601600,3569663,640918,221935
16,618495,623103,805375,4333567,600064,4452351,630483,190881
17,604671,639487,1619967,4689919,597504,4997119,630273,212385
18,632831,643071,841215,6008831,621056,6270975,658111,292866
19,601087,616447,1003007,3311615,586752,5709823,618155,181051
20,612863,616959,1861631,4956159,604160,4964351,643359,283333
21,615423,621567,827903,3473407,596992,5996543,630419,206446
22,618495,627711,1431551,3893247,602112,4354047,640012,215057
23,604159,610815,1821695,4304895,597504,5742591,630935,242633
24,631807,696319,1913855,5738495,601088,6008831,669886,286686
25,726015,746495,2947071,4061183,681984,6131711,774280,338135
26,745471,752639,2836479,5079039,724480,5902335,813512,380860
27,679935,721407,2668543,3573759,629248,6049791,736235,313799
28,629759,712191,2648063,4337663,619520,5775359,698258,312770
29,626175,630783,1899519,4382719,617472,5001215,656456,266704
30,630271,633855,2476031,5390335,617472,6041599,663321,320304
