timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,84,92,112,162,72,638,85,9
2,95,137,168,201,70,1100,102,25
3,107,147,179,202,78,1181,113,27
4,106,152,187,702,77,3093,115,60
5,110,150,179,209,73,526,115,24
6,90,115,163,187,74,255,95,16
7,85,97,150,180,69,698,88,13
8,86,94,122,177,73,205,87,8
9,86,96,121,158,75,193,87,8
10,84,93,144,170,71,187,85,9
11,83,90,132,171,71,627,84,10
12,83,91,144,164,72,235,84,9
13,84,92,144,164,71,195,85,9
14,83,92,142,169,71,207,85,9
15,83,92,147,175,67,216,85,10
16,84,92,125,168,72,618,85,9
17,85,93,141,172,73,759,86,13
18,85,93,127,161,72,208,86,8
19,86,93,114,151,74,182,87,7
20,86,94,123,162,72,810,87,12
21,84,91,116,161,69,323,85,7
22,84,92,105,156,71,224,85,6
23,83,91,106,172,71,215,84,7
24,84,92,107,153,69,194,85,6
25,84,92,136,173,72,605,86,10
26,86,95,133,171,73,213,87,8
27,86,94,109,157,71,206,86,7
28,85,95,144,172,72,201,87,10
29,84,92,115,157,70,612,85,9
30,83,91,142,162,71,187,84,9
