timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,691,1097,2301,2787,57,5315,760,348
2,800,1277,2249,3511,63,5919,869,369
3,813,1263,2107,3413,66,5247,874,343
4,847,1348,2263,3359,74,5351,918,369
5,871,1385,2465,3973,70,6711,947,402
6,868,1432,2471,5375,62,7939,959,440
7,834,1313,2235,3527,75,5683,906,365
8,861,1338,2315,3387,64,6239,930,371
9,672,1010,1821,3677,61,5015,719,296
10,684,1029,1808,2729,64,7211,730,285
11,690,1049,1823,2823,67,4579,737,289
12,692,1026,1750,2741,65,4271,735,273
13,692,1024,1769,2649,62,3713,734,274
14,690,1018,1757,2647,68,4227,733,270
15,695,1039,1783,2697,65,4871,739,280
16,691,1026,1810,3029,65,4975,735,287
17,692,1027,1756,2695,57,4819,735,275
18,688,1028,1771,2717,64,4651,732,277
19,693,1028,1748,2777,72,4591,735,275
20,692,1030,1797,2767,61,4895,736,280
21,688,1024,1775,2839,75,4767,733,276
22,690,1031,1765,2685,59,4519,733,277
23,697,1025,1720,2523,64,4039,737,263
24,686,1030,1788,2759,57,4415,733,277
25,689,1037,1789,2845,68,6007,736,284
26,695,1034,1737,2535,66,3527,737,267
27,694,1023,1758,2581,62,3779,735,269
28,697,1031,1690,2451,60,3719,738,259
29,692,1011,1697,2475,66,5531,731,263
30,687,1032,1796,3133,60,4927,732,290
