timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,62879,67455,84351,94911,636,97727,62736,8920
2,64767,70335,78975,88767,555,94207,64121,9123
3,67519,72063,76927,81087,611,85823,65894,11523
4,64767,68671,76287,81535,646,87999,63767,9628
5,66111,71551,77887,84159,670,89791,65213,10439
6,65983,70783,82943,89087,682,92735,64567,10570
7,65471,71871,83135,91839,509,98879,64755,11068
8,67135,71871,77695,82175,668,85439,65370,10928
9,64895,71103,82303,92991,647,98879,64376,9842
10,66431,71999,77503,81407,638,84095,65523,10742
11,65535,70079,78079,86463,693,93311,64227,10252
12,66815,71231,81471,95423,671,100031,65298,11270
13,74303,80383,89727,96511,618,100543,72070,13192
14,70719,79423,101375,113727,573,120191,69907,13108
15,66303,75327,80319,84415,659,88191,65950,11867
16,65055,68863,73279,77567,620,83327,63980,9494
17,66111,71039,90943,110335,680,120703,64772,11293
18,78015,83135,88703,93695,380,98303,74186,14564
19,71871,78143,84287,90623,543,102975,70049,11474
20,68991,80127,241535,257279,592,261887,67864,38083
21,65343,69375,74559,78783,710,80255,64367,9569
22,68159,74111,117375,133631,660,137087,66522,15208
23,66303,70271,75071,79231,444,83455,65010,10558
24,67199,70975,77119,85567,649,91199,65722,10496
25,66815,72831,76991,81023,656,84735,65852,11219
26,64447,69183,148863,162559,558,165631,63283,19003
27,65407,68735,72511,76095,611,86015,64024,10390
28,67391,72127,76159,79615,507,85695,66016,10274
29,68607,73023,88191,103103,519,107199,66934,11956
30,68607,72511,76735,80255,676,83199,67090,11375
