timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,60287,64319,70911,77951,375,84287,60010,6544
2,59743,65247,71935,78783,109,88639,59488,7798
3,58783,62687,68223,74431,162,81087,58826,5576
4,60415,65151,76671,83839,197,99583,60267,7564
5,64319,69055,75967,84287,190,89727,63819,8743
6,63583,68415,73599,78079,211,89215,63176,8565
7,64159,68991,76031,80895,701,84031,63254,9944
8,64543,70079,76543,81727,924,90815,63688,9463
9,65471,71615,100607,109055,959,111615,64335,12654
10,63423,67903,74751,81023,140,86015,62925,8438
11,65343,70719,75519,80063,963,84927,64653,9478
12,64223,68223,75647,84223,737,89023,63376,9104
13,64607,68799,74751,80127,683,84607,63651,9572
14,63871,68031,74431,79295,134,85759,62881,9158
15,64479,68991,78783,86591,127,99071,63928,9224
16,73215,77311,82047,86527,750,89919,70982,12225
17,71871,80831,85631,89727,739,100863,71175,12665
18,66239,69887,75967,82367,167,96127,64829,10122
19,64255,67903,73087,77951,921,88959,63543,8177
20,64767,69055,74815,78143,99,83775,63342,10595
21,76287,83199,89023,93119,159,97855,74243,13025
22,70911,77439,83455,89919,780,94527,68608,11583
23,64895,69887,74815,78719,909,82879,64184,9920
24,63839,67647,71743,75519,198,80895,63002,8403
25,64287,69887,84031,103103,738,118975,63391,9678
26,68351,73087,80831,87423,261,92415,67168,9583
27,67007,71231,76991,82623,664,91519,66029,10148
28,64991,70015,79231,83327,736,86591,63804,10465
29,63711,67391,71999,76927,188,81407,62815,9019
30,63103,66879,71743,75583,219,80255,62448,8615
