syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,84723,0,2099723,24,0.55
accept,84670,0,390597,4,0.10
futex,43834,0,191505764,4368,50.60
restart_syscall,6,0,951206,158534,0.25
