timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,371684,8476524,0,2755628
2,371684,8476524,0,2755692
3,371684,8476524,0,2755692
4,371684,8476524,0,2755692
5,371688,8476524,0,2755692
6,371688,8476524,0,2755716
7,371688,8476524,0,2755716
8,371688,8476524,0,2755716
9,371688,8476524,0,2755716
10,371688,8476524,0,2755716
11,371688,8476524,0,2755780
12,371688,8476524,0,2755780
13,371688,8476524,0,2755784
14,371688,8476524,0,2755852
15,371688,8476524,0,2755852
16,371688,8476524,0,2755880
17,371688,8476524,0,2755880
18,371688,8476524,0,2755880
19,371692,8476524,0,2755880
20,371708,8476524,0,2755880
21,372088,8476524,0,0
22,375700,8476524,0,0
23,375700,8476524,0,0
24,375704,8476524,0,0
25,375704,8476524,0,0
26,375704,8476524,0,0
27,375704,8476524,0,0
28,375704,8476524,0,0
29,379488,8476524,0,0
30,379484,8476524,0,0
