timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,2209,201087,2045951,2451455,240,4399103,119897,379295
2,1148,8447,1238015,2092031,166,2504703,103923,331882
3,4119,20367,2057215,2283519,177,2691071,119165,368360
4,1727,14327,1254399,2097151,176,2912255,107381,337439
5,3575,1008639,2088959,2271231,303,4403199,142743,430568
6,3263,205183,2068479,2109439,194,2504703,123796,382308
7,7603,1016831,2084863,2273279,234,2914303,143150,401322
8,5827,16111,1468415,2107391,221,2514943,116015,353491
9,4195,1017855,2084863,2459647,224,2512895,152402,444474
10,4215,10519,1830911,2465791,245,2914303,101590,341567
11,1444,7403,2070527,2096127,185,2510847,102707,362022
12,40799,42271,477439,2303999,38912,2310143,57285,140311
13,41535,42943,1715199,3770367,39296,3770367,72295,271898
14,41823,43167,1089535,3856383,38688,3858431,74668,246549
15,40223,41759,43647,4382719,38208,4435967,51823,171905
16,41439,42911,1073151,3414015,39552,3854335,72935,250361
17,41983,43359,1060863,3928063,38496,4182015,76023,255844
18,40671,42271,43295,3866623,38560,3880959,54591,186309
19,41439,42815,480767,3837951,39360,5349375,66246,236994
20,41983,43007,459007,3604479,39584,5672959,56737,192454
21,41279,42911,462335,4077567,39296,4526079,59637,198308
22,41791,42975,489727,2537471,39104,3747839,61785,190499
23,42175,43295,1831935,3024895,39936,4087807,85234,287874
24,41311,42207,914943,3817471,39168,4333567,64537,225850
25,41887,42751,1682431,3743743,39424,5840895,79007,321418
26,41855,42943,1299455,4648959,40096,5525503,75731,300407
27,40959,42815,1916927,4792319,38720,5783551,91523,360018
28,41471,42559,477439,2945023,39392,5439487,57802,193876
29,41951,43359,932863,4755455,39776,5586943,70053,252794
30,41023,42367,1309695,4804607,39072,5791743,69980,269664
