timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,8455,10071,12479,14351,61,16463,8353,1882
2,8327,10263,12975,15103,59,16879,8186,2085
3,8279,9871,12271,13975,58,15767,8028,2042
4,9815,12463,16927,18271,52,23087,9759,2720
5,10679,12791,17135,19935,80,23263,10489,2622
6,11751,14543,40031,52831,84,61567,12111,4966
7,12463,15479,18463,20479,69,23887,12070,3284
8,11487,16447,18639,21311,79,23743,11848,3407
9,11839,14447,17807,19919,78,24511,11663,2842
10,10807,14623,19343,28047,76,31375,11093,3179
11,9895,13183,15999,19087,81,21839,10020,2712
12,8863,10255,13087,14767,69,16383,8621,2042
13,8911,10119,13079,14623,61,16431,8677,1934
14,8863,10591,13687,16119,65,17743,8639,2214
15,8719,10215,12823,15639,71,17727,8504,2000
16,8799,10327,13319,14879,68,17071,8544,2116
17,8751,10327,12887,15103,61,16687,8507,2083
18,8735,10647,14071,15871,72,17471,8482,2303
19,8719,9935,13199,14967,74,17359,8510,1951
20,8799,10671,14031,15927,69,17759,8609,2237
21,8759,10407,13807,16527,68,17999,8504,2240
22,8751,10455,13623,15687,65,16863,8493,2266
23,8631,10303,13423,17199,64,19199,8445,2156
24,8727,9887,13183,14919,66,17519,8499,1980
25,8647,10375,14159,15839,65,18063,8466,2181
26,8767,10407,13583,15239,71,17311,8555,2158
27,8671,10359,14135,17039,66,18863,8425,2251
28,8759,10599,13671,15839,78,17359,8522,2274
29,8791,10855,13895,15223,66,16639,8602,2316
30,8799,10455,13359,14967,69,16719,8596,2113
