timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,27,3,23,2
2,27,3,23,2
3,27,3,23,2
4,27,3,23,2
5,27,3,23,2
6,27,3,23,2
7,27,3,23,2
8,27,3,23,2
9,27,3,23,2
10,27,3,23,2
11,27,3,23,2
12,27,3,23,2
13,27,3,23,2
14,27,3,23,2
15,27,3,23,2
16,27,3,23,2
17,27,3,23,2
18,27,3,23,2
19,27,3,0,0
20,27,3,0,0
21,27,3,0,0
22,27,3,0,0
23,27,3,0,0
24,27,3,0,0
25,27,3,0,0
26,27,3,0,0
27,27,3,0,0
28,27,3,0,0
29,27,3,0,0
30,27,3,0,0
