timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,113736,10634708,0,114552
2,113748,10634708,0,114560
3,113748,10634708,0,114584
4,113780,10634708,0,114596
5,113780,10634708,0,114628
6,113780,10634708,0,114648
7,113780,10634708,0,114724
8,113784,10634708,0,114744
9,113812,10634708,0,114752
10,113812,10634708,0,114756
11,113812,10634708,0,114776
12,113812,10634708,0,114776
13,113816,10634708,0,114796
14,113816,10634708,0,114804
15,113836,10634708,0,114812
16,113836,10634708,0,114812
17,113892,10634708,0,114820
18,113896,10634708,0,114820
19,113896,10634708,0,114852
20,113896,10634708,0,114856
21,113904,10634708,0,114868
22,113904,10634708,0,114872
23,113908,10634708,0,114920
24,113908,10634708,0,114936
25,113916,10634708,0,114944
26,113916,10634708,0,114944
27,113920,10634708,0,114948
28,113920,10634708,0,114960
29,113920,10634708,0,114976
30,113976,10634708,0,0
