timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,6292,1019304,6292.0,0.972,0.006292
2,5901,955962,5901.0,0.912,0.005901
3,5797,939114,5797.0,0.896,0.005797
4,5712,925344,5712.0,0.882,0.005712
5,8730,1414260,8730.0,1.349,0.008730
6,9086,1471932,9086.0,1.404,0.009086
7,9108,1475496,9108.0,1.407,0.009108
8,9152,1482624,9152.0,1.414,0.009152
9,9286,1504332,9286.0,1.435,0.009286
10,9159,1483758,9159.0,1.415,0.009159
11,9269,1501578,9269.0,1.432,0.009269
12,9352,1515024,9352.0,1.445,0.009352
13,9239,1496718,9239.0,1.427,0.009239
14,9360,1516320,9360.0,1.446,0.009360
15,9399,1522638,9399.0,1.452,0.009399
16,9319,1509678,9319.0,1.440,0.009319
17,9258,1499796,9258.0,1.430,0.009258
18,9316,1509192,9316.0,1.439,0.009316
19,9376,1518912,9376.0,1.449,0.009376
20,9239,1496718,9239.0,1.427,0.009239
21,9221,1493802,9221.0,1.425,0.009221
22,9312,1508544,9312.0,1.439,0.009312
23,9411,1524582,9411.0,1.454,0.009411
24,9083,1471446,9083.0,1.403,0.009083
25,9273,1502226,9273.0,1.433,0.009273
26,9057,1467234,9057.0,1.399,0.009057
27,9236,1496232,9236.0,1.427,0.009236
28,9307,1507734,9307.0,1.438,0.009307
29,9263,1500606,9263.0,1.431,0.009263
30,9278,1503036,9278.0,1.433,0.009278
