timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.5,0.5,0.0,0.5,0.5
2,7.0,20.0,27.0,12.0,26.5,38.5
3,11.0,23.5,34.5,12.0,26.0,38.0
4,7.5,23.0,30.5,10.5,28.5,39.0
5,9.5,21.5,31.0,11.5,29.0,40.5
6,9.0,24.0,33.0,12.0,26.5,38.5
7,7.5,21.0,28.5,12.0,27.5,39.5
8,10.0,22.5,32.5,11.5,28.5,40.0
9,6.5,22.0,28.5,11.0,26.5,37.5
10,6.5,24.5,31.0,12.0,26.0,38.0
11,8.5,21.5,30.0,11.5,28.0,39.5
12,8.5,24.5,33.0,12.0,29.0,41.0
13,8.5,21.0,29.5,10.0,27.0,37.0
14,7.5,22.0,29.5,11.5,27.0,38.5
15,8.5,23.5,32.0,10.5,27.0,37.5
16,7.5,22.0,29.5,10.0,29.5,39.5
17,10.0,21.5,31.5,11.0,27.0,38.0
18,7.5,23.5,31.0,11.0,27.5,38.5
19,7.5,20.5,28.0,11.5,28.5,40.0
20,8.0,24.5,32.5,10.0,29.5,39.5
21,6.5,24.5,31.0,11.0,26.0,37.0
22,10.5,21.5,32.0,11.5,29.0,40.5
23,6.0,21.5,27.5,13.5,26.0,39.5
24,8.0,23.0,31.0,11.0,27.5,38.5
25,7.0,24.0,31.0,10.0,29.0,39.0
26,8.5,22.0,30.5,10.0,28.0,38.0
27,9.0,19.5,28.5,10.5,26.5,37.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
