timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,92641,388721636,92641.0,370.714,0.092641
2,78555,329616780,78555.0,314.347,0.078555
3,75779,317968684,75779.0,303.239,0.075779
4,78621,329893716,78621.0,314.611,0.078621
5,65677,275580692,65677.0,262.814,0.065677
6,67219,282050924,67219.0,268.985,0.067219
7,77006,323121372,77006.0,308.153,0.077006
8,76070,319185524,76070.0,304.399,0.076070
9,72992,306270236,72992.0,292.082,0.072992
10,93038,390391644,93038.0,372.306,0.093038
11,92972,390110512,92972.0,372.038,0.092972
12,92770,389262920,92770.0,371.230,0.092770
13,92827,389502092,92827.0,371.458,0.092827
14,92779,389300684,92779.0,371.266,0.092779
15,91736,384924256,91736.0,367.092,0.091736
16,92326,387399896,92326.0,369.453,0.092326
17,91429,383636084,91429.0,365.864,0.091429
18,92728,389086688,92728.0,371.062,0.092728
19,92591,388511836,92591.0,370.514,0.092591
20,92817,389460132,92817.0,371.418,0.092817
21,92892,389774832,92892.0,371.718,0.092892
22,92499,388125804,92499.0,370.146,0.092499
23,92682,388893672,92682.0,370.878,0.092682
24,91985,385969060,91985.0,368.089,0.091985
25,92630,388675480,92630.0,370.670,0.092630
26,91669,384643124,91669.0,366.824,0.091669
27,92745,389158020,92745.0,371.130,0.092745
28,93101,390651796,93101.0,372.555,0.093101
29,92598,388557992,92598.0,370.558,0.092598
30,92471,387991532,92471.0,370.018,0.092471
