timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,112424,10634708,0,112780
2,112428,10634708,0,112796
3,112428,10634708,0,112808
4,112444,10634708,0,112820
5,112464,10634708,0,112856
6,112468,10634708,0,112864
7,112472,10634708,0,112916
8,112472,10634708,0,112972
9,112472,10634708,0,112984
10,112472,10634708,0,112988
11,112508,10634708,0,112996
12,112508,10634708,0,113008
13,112512,10634708,0,113016
14,112512,10634708,0,113024
15,112512,10634708,0,113024
16,112524,10634708,0,113036
17,112524,10634708,0,113044
18,112544,10634708,0,113052
19,112544,10634708,0,113056
20,112548,10634708,0,113096
21,112548,10634708,0,113104
22,112548,10634708,0,113120
23,112548,10634708,0,113200
24,112552,10634708,0,113200
25,112556,10634708,0,113232
26,112556,10634708,0,113244
27,112556,10634708,0,113248
28,112556,10634708,0,113252
29,112556,10634708,0,113256
30,112560,10634708,0,0
