timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,103212,11207060,0,100972
2,103224,11207060,0,100980
3,103228,11207060,0,101000
4,103248,11207060,0,101016
5,103248,11207060,0,101020
6,103248,11207060,0,101032
7,103248,11207060,0,101036
8,103252,11207060,0,101040
9,103276,11207060,0,101048
10,103276,11207060,0,101068
11,103280,11207060,0,101072
12,103284,11207060,0,101072
13,103288,11207060,0,101080
14,103288,11207060,0,101080
15,103300,11207060,0,101100
16,103300,11207060,0,101100
17,103356,11207060,0,101104
18,103356,11207060,0,101104
19,103356,11207060,0,101132
20,103356,11207060,0,101132
21,103356,11207060,0,101148
22,103356,11207060,0,101152
23,103356,11207060,0,101152
24,103356,11207060,0,101152
25,103360,11207060,0,101152
26,103360,11207060,0,101152
27,103360,11207060,0,101156
28,103364,11207060,0,101156
29,103364,11207060,0,101164
30,103420,11207060,0,0
