timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,131,155,181,216,59,749,129,24
2,158,214,328,802,71,2043,165,55
3,159,220,319,656,69,1770,166,50
4,165,235,347,642,71,2931,174,61
5,167,235,347,984,72,4131,177,82
6,162,226,325,602,67,3171,170,62
7,134,164,223,525,60,3513,134,41
8,132,156,182,210,59,594,130,23
9,130,155,180,221,61,654,128,24
10,132,156,182,250,62,927,130,24
11,131,156,182,216,60,599,129,23
12,131,156,181,212,60,586,129,23
13,130,156,181,212,58,955,129,24
14,130,155,181,239,60,593,128,24
15,130,156,181,211,58,533,128,23
16,131,156,182,212,58,985,129,24
17,130,156,182,219,58,561,128,23
18,131,156,182,218,64,553,128,23
19,131,156,183,216,59,945,129,25
20,131,156,183,219,58,555,129,23
21,131,156,182,217,56,636,129,23
22,132,156,182,220,59,992,130,24
23,131,156,182,222,61,582,129,23
24,131,156,182,218,62,573,129,23
25,131,157,184,236,61,1036,130,25
26,132,157,184,219,55,595,130,23
27,131,156,181,215,59,612,129,23
28,131,156,183,224,61,980,129,25
29,131,156,181,211,58,593,129,23
30,131,156,181,216,59,595,129,23
