timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,764,1244,3269,5227,61,8671,866,494
2,707,1152,2051,3053,59,5667,774,340
3,696,1121,2014,2859,64,4077,757,325
4,833,1360,2371,3783,63,5527,907,400
5,920,1433,2497,3823,70,6199,990,406
6,910,1463,2591,3749,69,5423,991,418
7,965,1576,2675,3861,85,6123,1053,443
8,987,1698,3047,4527,75,6891,1100,513
9,978,1551,2607,3801,79,6995,1061,427
10,898,1414,2315,3661,60,6351,968,383
11,855,1348,2397,3701,69,6791,925,389
12,750,1145,2033,2987,67,4751,805,318
13,762,1157,1946,2819,68,4463,814,305
14,750,1154,1998,3003,78,4375,807,316
15,748,1140,1961,2907,88,4871,802,307
16,750,1150,2006,2969,68,4159,806,315
17,747,1153,1971,2877,70,3895,805,308
18,745,1135,1881,3007,75,4267,798,297
19,754,1133,1949,2873,68,4059,805,301
20,754,1138,1921,2895,77,4487,807,300
21,752,1129,1915,2805,78,6155,803,297
22,747,1130,1944,2825,66,5115,801,300
23,750,1141,1981,2897,78,4799,804,308
24,852,1270,2115,3197,98,4731,908,327
25,905,1273,2099,2941,95,5499,950,313
26,878,1322,2209,3107,101,5015,935,341
27,865,1294,2149,3085,89,5003,923,329
28,875,1325,2197,3087,92,4287,935,340
29,884,1314,2171,3039,88,6339,941,329
30,868,1296,2133,3073,95,5631,923,328
