timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,524020,7545444,0,0
2,524020,7545444,0,0
3,524020,7545444,0,0
4,524020,7545444,0,0
5,524020,7545444,0,0
6,524020,7545444,0,0
7,524020,7545444,0,0
8,524020,7545444,0,0
9,524020,7545444,0,0
10,524020,7545444,0,0
11,524020,7545444,0,0
12,524020,7545444,0,0
13,524020,7545444,0,0
14,524020,7545444,0,0
15,524020,7545444,0,0
16,524020,7545444,0,0
17,524020,7545444,0,0
18,524020,7545444,0,0
19,524020,7545444,0,0
20,524020,7545444,0,0
21,524020,7545444,0,0
22,524056,7545444,0,0
23,524056,7545444,0,0
24,524056,7545444,0,0
25,524056,7545444,0,0
26,524056,7545444,0,0
27,524056,7545444,0,0
28,524056,7545444,0,0
29,524056,7545444,0,0
30,524056,7545444,0,0
