timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,39017,5118015958,39017.0,4880.920,0.039017
2,40891,5363836034,40891.0,5115.353,0.040891
3,40285,5284344590,40285.0,5039.544,0.040285
4,35875,4705867250,35875.0,4487.865,0.035875
5,35411,4645002514,35411.0,4429.820,0.035411
6,34283,4497038242,34283.0,4288.710,0.034283
7,34756,4559083544,34756.0,4347.881,0.034756
8,34901,4578103774,34901.0,4366.020,0.034901
9,31057,4073870918,31057.0,3885.146,0.031057
10,30293,3973653982,30293.0,3789.572,0.030293
11,32450,4256596300,32450.0,4059.407,0.032450
12,27544,3613056656,27544.0,3445.679,0.027544
13,34991,4589909434,34991.0,4377.279,0.034991
14,32162,4218818188,32162.0,4023.379,0.032162
15,32237,4228656238,32237.0,4032.761,0.032237
16,35720,4685535280,35720.0,4468.475,0.035720
17,31141,4084889534,31141.0,3895.654,0.031141
18,33001,4328873174,33001.0,4128.335,0.033001
19,20616,2704283184,20616.0,2579.005,0.020616
20,6037,791897438,6037.0,755.212,0.006037
21,6016,789142784,6016.0,752.585,0.006016
22,6044,792815656,6044.0,756.088,0.006044
23,6217,815508758,6217.0,777.730,0.006217
24,6122,803047228,6122.0,765.846,0.006122
25,5922,776812428,5922.0,740.826,0.005922
26,5986,785207564,5986.0,748.832,0.005986
27,6043,792684482,6043.0,755.963,0.006043
28,5996,786519304,5996.0,750.083,0.005996
29,5981,784551694,5981.0,748.207,0.005981
30,5506,722244044,5506.0,688.786,0.005506
