syscall_name,count,errors,total_time_us,avg_time_us,pct_time
accept4,78341,0,929343,11,0.27
futex,3319,0,166993573,50314,48.34
sendto,2098,0,33944,16,0.01
rt_sigreturn,1100,0,11194,10,0.00
restart_syscall,7,0,4051942,578848,1.17
newfstatat,3,0,96,32,0.00
