timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.0,0.0
2,2.5,15.5,18.0,2.0,3.0,5.0
3,2.0,16.0,18.0,2.5,2.5,5.0
4,2.0,16.0,18.0,2.5,3.0,5.5
5,3.0,15.0,18.0,2.5,3.0,5.5
6,2.0,15.5,17.5,2.0,2.5,4.5
7,2.0,15.5,17.5,2.5,3.0,5.5
8,1.5,15.5,17.0,2.0,3.0,5.0
9,2.0,16.0,18.0,2.0,3.5,5.5
10,1.5,16.0,17.5,2.0,3.0,5.0
11,2.0,15.5,17.5,1.5,3.5,5.0
12,1.5,16.0,17.5,2.5,2.5,5.0
13,2.0,15.5,17.5,2.5,3.0,5.5
14,2.0,15.5,17.5,2.5,3.0,5.5
15,2.5,15.5,18.0,2.5,3.0,5.5
16,2.0,15.5,17.5,2.0,3.0,5.0
17,1.5,15.5,17.0,2.0,2.5,4.5
18,2.0,15.5,17.5,2.5,3.0,5.5
19,2.0,15.5,17.5,2.0,3.5,5.5
20,2.0,16.0,18.0,2.0,3.0,5.0
21,2.0,16.0,18.0,2.5,2.5,5.0
22,2.0,16.0,18.0,2.5,3.0,5.5
23,2.0,15.5,17.5,2.0,3.0,5.0
24,1.0,11.0,12.0,2.0,2.5,4.5
25,0.0,0.0,0.0,-352.5,-427.5,-780.0
26,0.0,0.5,0.5,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
