syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,49220,0,1567592,31,0.52
accept,49203,0,253568,5,0.08
futex,24473,0,172258336,7038,56.86
restart_syscall,6,0,901353,150225,0.30
