timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,24367,27151,33631,40767,225,43167,23682,5320
2,23983,28047,33951,38751,241,41407,23546,5461
3,23871,25743,34015,37439,236,40639,23260,4915
4,25855,31679,36351,45407,185,49631,25561,5952
5,27103,30751,36191,38783,277,43999,26438,5969
6,28255,31807,43423,52287,257,55487,27603,6160
7,27951,30895,35679,38367,355,41279,27129,5561
8,27279,31103,44415,48415,222,52639,26745,6518
9,28527,31743,35295,40639,276,45247,27639,5905
10,30223,33215,35743,38111,347,41183,29050,6204
11,31631,35263,38527,41567,220,44223,30428,6361
12,32495,40735,49695,58335,214,63007,32272,8122
13,29823,35583,40287,48351,240,51935,29485,6987
14,28351,30351,34015,41247,315,44959,27216,5467
15,28895,31279,36063,41215,259,43327,27797,5692
16,26799,29071,36607,45183,205,47135,25987,5410
17,27391,30063,33503,35775,311,37535,26651,5431
18,31887,35487,42495,49407,230,54719,30903,6652
19,30639,33567,38431,49119,257,57567,29414,6316
20,41087,230271,250879,253695,864,254207,118604,96796
21,220671,226431,228351,228479,217344,228479,221449,2946
22,229247,232703,234879,235903,221952,236031,229080,2720
23,228479,232447,234751,236671,218112,236799,227581,4248
24,226047,235135,238463,239487,219648,239615,226700,5306
25,222975,226303,227583,227839,219264,227967,223154,2086
26,227711,231679,232703,232831,222464,232959,227916,2419
27,227199,237567,241151,241279,218368,241407,227824,6105
28,222975,227455,228223,228351,217216,228351,222786,3028
29,225663,232703,237439,237823,218368,237823,226342,4758
30,225663,236543,239743,239999,220160,239999,227356,5342
