timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,701,1085,1203,1298,108,2297,695,271
2,677,1089,1212,1277,51,1327,693,273
3,677,1077,1206,1257,157,2215,690,264
4,710,1147,1332,1556,166,2377,729,295
5,718,1178,1360,1580,170,1941,747,308
6,764,1263,1516,2179,202,5183,807,344
7,785,1277,1600,3201,173,5811,822,362
8,733,1212,1408,1649,181,1885,766,316
9,729,1210,1409,1740,186,5051,768,320
10,813,1314,1495,2607,185,4759,850,340
11,900,1375,1522,1644,290,2399,921,324
12,913,1386,1537,1645,274,1832,932,328
13,940,1395,1535,1775,290,2957,949,325
14,949,1400,1569,1707,107,1871,955,327
15,894,1383,1542,1681,254,2121,918,328
16,882,1363,1516,1659,281,2427,907,321
17,895,1385,1553,1653,236,1834,925,326
18,926,1390,1538,1632,282,1791,938,327
19,940,1401,1559,1677,289,1890,950,327
20,919,1393,1541,1653,271,1916,938,329
21,915,1394,1547,1699,135,2311,932,331
22,902,1372,1530,1639,120,1852,922,324
23,920,1395,1549,1641,302,2175,938,326
24,915,1385,1532,1642,265,1980,932,327
25,907,1391,1541,1642,265,1802,932,327
26,865,1356,1534,1647,173,1861,895,327
27,896,1374,1535,1648,174,1888,916,327
28,942,1405,1557,1667,291,1904,958,326
29,919,1393,1544,1634,294,1768,938,326
30,866,1369,1524,1851,290,2523,901,327
