timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,100684,11207060,0,102840
2,100684,11207060,0,102840
3,100684,11207060,0,102852
4,100684,11207060,0,102852
5,100688,11207060,0,102868
6,100712,11207060,0,102868
7,100712,11207060,0,102868
8,100712,11207060,0,102924
9,100712,11207060,0,102924
10,100712,11207060,0,102928
11,100712,11207060,0,102928
12,100712,11207060,0,102932
13,100712,11207060,0,102932
14,100712,11207060,0,102932
15,100712,11207060,0,102932
16,100712,11207060,0,102940
17,100712,11207060,0,102944
18,100756,11207060,0,0
19,100784,11207060,0,0
20,100784,11207060,0,0
21,100784,11207060,0,0
22,100784,11207060,0,0
23,100784,11207060,0,0
24,100784,11207060,0,0
25,100784,11207060,0,0
26,100784,11207060,0,0
27,100784,11207060,0,0
28,100784,11207060,0,0
29,100784,11207060,0,0
30,100784,11207060,0,0
