timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,1343,337,1068,260
2,32753,7928,25613,6611
3,33494,7716,25812,6518
4,33645,8262,25483,6724
5,32783,8107,25587,6251
6,33541,8045,25907,6166
7,32820,7835,25956,6407
8,33121,8084,25815,6883
9,33957,8195,26666,6420
10,32726,7961,26145,6320
11,33466,7960,25878,6437
12,33554,8018,26302,6249
13,32808,8109,25512,6865
14,33875,7996,27134,6654
15,19467,4353,0,0
16,48,0,0,0
17,46,0,0,0
18,47,0,0,0
19,44,0,0,0
20,46,0,0,0
21,50,0,0,0
22,45,0,0,0
23,47,0,0,0
24,46,0,0,0
25,46,0,0,0
26,48,0,0,0
27,46,0,0,0
28,47,0,0,0
29,46,0,0,0
30,46,0,0,0
