timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,490364,7547572,0,612092
2,490364,7547572,0,612092
3,490364,7547572,0,612092
4,490364,7547572,0,612092
5,490368,7547572,0,612092
6,490368,7547572,0,612092
7,490372,7547572,0,612092
8,490372,7547572,0,612092
9,490372,7547572,0,612144
10,490376,7547572,0,612208
11,490376,7547572,0,612208
12,490384,7547572,0,612208
13,490384,7547572,0,612208
14,490384,7547572,0,612208
15,490392,7547572,0,612208
16,490404,7547572,0,612208
17,490404,7547572,0,612208
18,490416,7547572,0,612208
19,490416,7547572,0,612240
20,490420,7547572,0,612240
21,490420,7547572,0,612240
22,490420,7547572,0,612240
23,490420,7547572,0,612276
24,490420,7547572,0,612684
25,490420,7547572,0,0
26,490420,7547572,0,0
27,490420,7547572,0,0
28,490420,7547572,0,0
29,490420,7547572,0,0
30,490420,7547572,0,0
