timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,371956,8476524,0,2705380
2,372060,8476524,0,2705380
3,372116,8476524,0,2705380
4,372120,8476524,0,2705380
5,372124,8476524,0,2705380
6,372128,8476524,0,2705380
7,372136,8476524,0,2705380
8,372136,8476524,0,2705380
9,372152,8476524,0,2705380
10,372152,8476524,0,2705380
11,372156,8476524,0,2705380
12,372156,8476524,0,2705380
13,372176,8476524,0,2705392
14,372184,8476524,0,2705508
15,372376,8476524,0,2705624
16,372376,8476524,0,2705624
17,372376,8476524,0,2705624
18,372380,8476524,0,2705624
19,372384,8476524,0,2705624
20,372968,8476524,0,0
21,372968,8476524,0,0
22,372968,8476524,0,0
23,372968,8476524,0,0
24,372968,8476524,0,0
25,372972,8476524,0,0
26,372972,8476524,0,0
27,372972,8476524,0,0
28,372972,8476524,0,0
29,372972,8476524,0,0
30,372976,8476524,0,0
