timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,121324,74128964,121324.0,70.695,0.121324
2,99401,60734011,99401.0,57.920,0.099401
3,100862,61626682,100862.0,58.772,0.100862
4,91294,55780634,91294.0,53.197,0.091294
5,93453,57099783,93453.0,54.455,0.093453
6,96773,59128303,96773.0,56.389,0.096773
7,102596,62686156,102596.0,59.782,0.102596
8,93065,56862715,93065.0,54.229,0.093065
9,115303,70450133,115303.0,67.186,0.115303
10,123300,75336300,123300.0,71.846,0.123300
11,124538,76092718,124538.0,72.568,0.124538
12,123580,75507380,123580.0,72.009,0.123580
13,123927,75719397,123927.0,72.212,0.123927
14,124105,75828155,124105.0,72.315,0.124105
15,123602,75520822,123602.0,72.022,0.123602
16,124329,75965019,124329.0,72.446,0.124329
17,124337,75969907,124337.0,72.451,0.124337
18,123849,75671739,123849.0,72.166,0.123849
19,124694,76188034,124694.0,72.659,0.124694
20,125115,76445265,125115.0,72.904,0.125115
21,124786,76244246,124786.0,72.712,0.124786
22,123888,75695568,123888.0,72.189,0.123888
23,124336,75969296,124336.0,72.450,0.124336
24,124166,75865426,124166.0,72.351,0.124166
25,123509,75463999,123509.0,71.968,0.123509
26,125293,76554023,125293.0,73.008,0.125293
27,123948,75732839,123948.0,72.224,0.123948
28,124802,76253411,124802.0,72.721,0.124802
29,123959,75738949,123959.0,72.230,0.123959
30,114019,69665609,114019.0,66.438,0.114019
