timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,743,1125,1868,2711,56,4431,790,295
2,741,1243,3201,5723,54,14167,845,518
3,709,1110,1918,2897,62,4927,764,311
4,840,1354,2275,3529,51,6679,909,387
5,914,1435,2443,3681,74,7939,984,404
6,914,1414,2389,3541,80,5659,983,380
7,991,1562,2551,3799,70,5215,1067,421
8,988,1713,2925,4387,82,6295,1103,506
9,943,1474,2419,3783,75,6675,1017,399
10,923,1487,2499,3867,78,8143,1003,420
11,841,1354,2311,3591,66,5327,914,386
12,752,1158,2063,3021,67,4639,808,322
13,761,1159,2014,3031,71,4779,814,316
14,759,1157,1963,2861,69,4407,815,306
15,759,1135,1950,3035,70,4915,809,304
16,752,1139,1954,3025,70,4579,805,307
17,757,1138,2000,2939,81,5619,809,309
18,756,1131,1973,3447,83,4879,811,316
19,760,1141,1922,2713,76,4171,808,298
20,750,1134,1936,2953,83,5343,802,306
21,755,1135,1911,2705,81,4033,805,293
22,761,1125,1911,2775,75,4839,809,292
23,848,1266,2105,3099,89,5031,903,323
24,876,1303,2139,3099,93,4427,934,326
25,886,1314,2163,3011,84,4627,940,327
26,886,1303,2139,3103,97,5607,937,327
27,921,1280,2119,3221,82,4395,963,319
28,886,1320,2177,3073,78,5099,943,333
29,880,1296,2095,2871,96,4747,932,316
30,876,1285,2123,3037,95,5227,928,322
