timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,89855,182527,218495,228223,83,231679,93568,59271
2,96319,173823,245119,267007,75,270591,96844,61114
3,86271,166911,211071,221183,91,225407,91296,55513
4,101951,222591,358655,404479,79,407295,116067,79133
5,122559,221567,267263,273663,101,274943,120744,69837
6,121215,234367,332543,368127,69,371455,127732,78840
7,141311,251903,292351,297215,103,299007,140775,85180
8,157439,291583,468479,497919,100,503551,161382,104388
9,141439,243327,296703,323327,88,328447,141777,73660
10,126207,229887,317183,342783,95,348415,124956,77086
11,106175,252287,314879,332543,78,337663,123896,85990
12,101439,178175,223615,237951,89,240639,101123,57255
13,98879,192255,284671,294911,152,296191,107275,62282
14,91519,214655,297471,316415,108,322815,103473,72699
15,109503,167167,249727,256127,88,257663,103859,53678
16,108799,183295,215679,231551,71,234495,103383,56450
17,104895,191231,230143,244863,171,246399,105694,54899
18,105727,185599,239103,252287,81,255103,102955,57048
19,110527,171903,259455,274943,104,276991,104519,54099
20,109951,177023,237951,256127,100,258687,106089,53075
21,109119,160895,205311,215679,72,217343,104045,45733
22,105087,184575,222335,233471,91,236159,102331,59023
23,108863,170239,203903,215551,93,217599,104427,47070
24,104959,185343,308479,331519,130,333823,102796,63866
25,100607,183935,215167,230015,105,232959,102073,56649
26,103679,177791,242687,253951,91,254975,104870,55530
27,108991,174335,240511,279295,102,282111,103864,52309
28,112127,159359,235263,240383,96,241663,105471,49351
29,105919,174719,235519,251775,131,255487,103221,55404
30,109439,161279,199551,210687,157,212991,104101,44672
