timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,24639,27695,35263,44319,182,46943,23922,5876
2,24239,27263,33727,37631,203,40351,23665,5218
3,24223,26399,30495,34079,152,35807,23502,5033
4,26447,31727,37055,40095,188,42175,26242,6020
5,27103,29535,38815,46847,221,49631,26328,5918
6,28271,30639,33823,49567,206,53055,27330,5789
7,28063,30287,32831,34815,224,37119,27033,5704
8,27423,30623,33823,36127,198,38175,26846,5524
9,29247,32959,38079,42367,188,47359,28644,6256
10,30223,32895,41055,56479,202,59839,29241,6586
11,31967,35039,37919,40799,210,43519,30184,6668
12,34271,39199,42463,46527,188,50559,32433,7628
13,29279,37759,49887,63615,217,67391,29360,8437
14,29183,31647,36351,42655,223,46015,28205,6055
15,31023,33759,36383,38623,220,41631,29720,6403
16,28111,32047,40223,47327,227,50591,27334,6557
17,28399,31695,40703,48543,200,51807,27362,6548
18,30879,33823,37023,39839,244,43327,29527,6364
19,27391,32591,44351,54271,203,59071,27184,6890
20,148735,153471,155263,155263,59136,155263,144242,16098
21,151807,157951,160895,161023,141312,161023,151536,4749
22,147327,159103,163583,163839,143104,163839,149305,5337
23,147199,152191,153983,154239,144000,154239,147872,2299
24,144383,149119,155519,156031,140928,156159,145199,3240
25,146303,150271,151167,151167,141696,151167,146039,2653
26,147327,149375,150911,151039,140800,151167,146849,2145
27,145535,151295,154239,154495,142464,154495,146511,2976
28,148095,152063,156415,156671,143360,156671,148462,2922
29,149759,153215,155519,155647,142080,155647,149193,3269
30,148863,153983,164479,165247,139264,165247,148395,5503
