timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,41825,5486352550,41825.0,5232.194,0.041825
2,44497,5836849478,44497.0,5566.453,0.044497
3,42780,5611623720,42780.0,5351.661,0.042780
4,38091,4996548834,38091.0,4765.080,0.038091
5,38147,5003894578,38147.0,4772.086,0.038147
6,36833,4831531942,36833.0,4607.708,0.036833
7,37061,4861439614,37061.0,4636.230,0.037061
8,37522,4921910828,37522.0,4693.900,0.037522
9,34905,4578628470,34905.0,4366.520,0.034905
10,34329,4503072246,34329.0,4294.464,0.034329
11,33265,4363503110,33265.0,4161.361,0.033265
12,30743,4032682282,30743.0,3845.866,0.030743
13,34378,4509499772,34378.0,4300.594,0.034378
14,35497,4656283478,35497.0,4440.578,0.035497
15,33687,4418858538,33687.0,4214.152,0.033687
16,36747,4820250978,36747.0,4596.950,0.036747
17,36525,4791130350,36525.0,4569.178,0.036525
18,33987,4458210738,33987.0,4251.681,0.033987
19,35758,4690519892,35758.0,4473.228,0.035758
20,6706,879652844,6706.0,838.902,0.006706
21,6640,870995360,6640.0,830.646,0.006640
22,6670,874930580,6670.0,834.399,0.006670
23,6764,887260936,6764.0,846.158,0.006764
24,6910,906412340,6910.0,864.422,0.006910
25,6853,898935422,6853.0,857.292,0.006853
26,6818,894344332,6818.0,852.913,0.006818
27,6823,895000202,6823.0,853.539,0.006823
28,6753,885818022,6753.0,844.782,0.006753
29,6680,876242320,6680.0,835.650,0.006680
30,6707,879784018,6707.0,839.027,0.006707
