timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,52984,6950123216,52984.0,6628.154,0.052984
2,56487,7409625738,56487.0,7066.370,0.056487
3,55444,7272811256,55444.0,6935.893,0.055444
4,46368,6082276032,46368.0,5800.510,0.046368
5,46035,6038595090,46035.0,5758.853,0.046035
6,43144,5659371056,43144.0,5397.197,0.043144
7,43619,5721678706,43619.0,5456.618,0.043619
8,25373,3328277902,25373.0,3174.093,0.025373
9,36507,4788769218,36507.0,4566.926,0.036507
10,35446,4649593604,35446.0,4434.198,0.035446
11,39901,5233973774,39901.0,4991.506,0.039901
12,36904,4840845296,36904.0,4616.590,0.036904
13,42627,5591554098,42627.0,5332.522,0.042627
14,45818,6010130332,45818.0,5731.707,0.045818
15,38960,5110539040,38960.0,4873.790,0.038960
16,43323,5682851202,43323.0,5419.589,0.043323
17,13678,1794197972,13678.0,1711.081,0.013678
18,6227,816820498,6227.0,778.981,0.006227
19,6334,830856116,6334.0,792.366,0.006334
20,6173,809737102,6173.0,772.225,0.006173
21,6269,822329806,6269.0,784.235,0.006269
22,6404,840038296,6404.0,801.123,0.006404
23,6257,820755718,6257.0,782.734,0.006257
24,6177,810261798,6177.0,772.726,0.006177
25,6249,819706326,6249.0,781.733,0.006249
26,6178,810392972,6178.0,772.851,0.006178
27,6112,801735488,6112.0,764.595,0.006112
28,6151,806851274,6151.0,769.473,0.006151
29,6271,822592154,6271.0,784.485,0.006271
30,6216,815377584,6216.0,777.605,0.006216
