timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,20.1,41.9,61.9,4.9,0.4,5.3
2,21.0,46.6,67.6,4.9,0.4,5.3
3,22.5,50.8,73.3,5.0,0.4,5.4
4,0.0,0.0,0.0,5.0,0.4,5.4
5,0.0,0.0,0.0,5.0,0.4,5.4
6,0.0,0.0,0.0,5.0,0.4,5.4
7,0.0,0.0,0.0,5.0,0.4,5.4
8,0.0,0.0,0.0,5.0,0.4,5.4
9,0.0,0.0,0.0,5.1,0.4,5.4
10,0.0,0.0,0.0,5.1,0.4,5.4
11,0.0,0.0,0.0,5.1,0.4,5.5
12,0.0,0.0,0.0,5.1,0.4,5.5
13,0.0,0.0,0.0,5.1,0.4,5.5
14,0.0,0.0,0.0,5.1,0.4,5.5
15,0.0,0.0,0.0,5.1,0.4,5.6
16,0.0,0.0,0.0,5.1,0.4,5.6
17,0.0,0.0,0.0,5.1,0.4,5.6
18,0.0,0.0,0.0,5.1,0.4,5.6
19,0.0,0.0,0.0,5.1,0.4,5.6
20,0.0,0.0,0.0,5.2,0.4,5.6
21,0.0,0.0,0.0,5.2,0.4,5.6
22,0.0,0.0,0.0,5.2,0.4,5.6
23,0.0,0.0,0.0,5.2,0.4,5.6
24,0.0,0.0,0.0,5.2,0.4,5.6
25,0.0,0.0,0.0,5.2,0.4,5.6
26,0.0,0.0,0.0,5.2,0.4,5.6
27,0.0,0.0,0.0,5.3,0.4,5.7
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
