timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,17578,10740158,17578.0,10.243,0.017578
2,15045,9192495,15045.0,8.767,0.015045
3,18176,11105536,18176.0,10.591,0.018176
4,18499,11302889,18499.0,10.779,0.018499
5,17990,10991890,17990.0,10.483,0.017990
6,18336,11203296,18336.0,10.684,0.018336
7,18512,11310832,18512.0,10.787,0.018512
8,18131,11078041,18131.0,10.565,0.018131
9,18495,11300445,18495.0,10.777,0.018495
10,18094,11055434,18094.0,10.543,0.018094
11,18518,11314498,18518.0,10.790,0.018518
12,18654,11397594,18654.0,10.870,0.018654
13,18237,11142807,18237.0,10.627,0.018237
14,18686,11417146,18686.0,10.888,0.018686
15,18208,11125088,18208.0,10.610,0.018208
16,18607,11368877,18607.0,10.842,0.018607
17,18669,11406759,18669.0,10.878,0.018669
18,18105,11062155,18105.0,10.550,0.018105
19,18595,11361545,18595.0,10.835,0.018595
20,18156,11093316,18156.0,10.579,0.018156
21,18626,11380486,18626.0,10.853,0.018626
22,18534,11324274,18534.0,10.800,0.018534
23,18240,11144640,18240.0,10.628,0.018240
24,18626,11380486,18626.0,10.853,0.018626
25,18194,11116534,18194.0,10.602,0.018194
26,17835,10897185,17835.0,10.392,0.017835
27,18631,11383541,18631.0,10.856,0.018631
28,18185,11111035,18185.0,10.596,0.018185
29,18656,11398816,18656.0,10.871,0.018656
30,18220,11132420,18220.0,10.617,0.018220
