timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1227,2020,3899,8319,80,14703,1338,728
2,1523,2739,4483,6647,73,14071,1683,837
3,1287,2179,3475,4947,91,6715,1387,634
4,1193,1946,2795,3805,74,4747,1260,527
5,1190,1962,3009,3729,76,4423,1268,544
6,1192,1969,2999,4463,82,5943,1270,552
7,1222,2201,6055,6351,68,8943,1461,1060
8,1190,2049,5939,6443,81,6955,1358,882
9,1179,1966,2949,4651,67,7103,1261,560
10,1210,2002,3099,4123,88,6263,1289,565
11,1308,2113,3073,3853,99,5035,1388,552
12,1291,2143,3113,4931,87,6807,1390,581
13,1294,2095,2975,3805,78,5631,1373,544
14,1287,2111,3229,4783,111,7439,1385,577
15,1293,2121,3083,5135,99,6939,1384,576
16,1288,2103,3111,3919,88,4979,1378,552
17,1292,2105,2995,3723,98,4795,1379,540
18,1235,2012,2905,3705,93,5051,1302,544
19,677,1142,1411,1700,72,2093,686,354
20,625,1089,1145,1247,81,1859,622,326
21,574,1066,1106,1175,80,1258,610,312
22,610,1065,1093,1147,70,1227,600,316
23,609,1050,1104,1171,74,1904,587,312
24,666,1077,1112,1258,78,1867,644,330
25,600,1035,1086,1133,70,1431,599,312
26,645,1073,1101,1247,75,2595,646,318
27,578,1059,1121,1145,69,1795,584,315
28,642,1063,1127,1164,70,2219,643,318
29,703,1062,1116,1143,72,2225,671,313
30,561,1045,1077,1127,70,2211,613,280
