timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,634,69,1074,140
2,21546,1125,83388,1311
3,21544,1231,83826,1430
4,21574,1362,83885,1585
5,21432,1243,81970,1409
6,21525,1244,82036,1370
7,21658,1254,84110,1409
8,21512,1262,83033,1412
9,21528,1338,83254,1531
10,21575,1368,82837,1562
11,21593,1323,83743,1462
12,21617,1364,83943,1535
13,21540,1262,83679,1432
14,21527,1248,82590,1488
15,21619,1335,84008,1473
16,21526,1258,82634,1466
17,21433,1287,81743,1565
18,21381,1296,80678,1626
19,20256,1139,66617,1258
20,15181,3,0,0
21,15198,1,0,0
22,15211,1,0,0
23,15211,0,0,0
24,15222,0,0,0
25,15221,5,0,0
26,15203,4,0,0
27,15212,2,0,0
28,15208,1,0,0
29,15207,1,0,0
30,15210,1,0,0
