timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,8934,9368898186,8934.0,8934.878,0.008934
2,10106,10597949974,10106.0,10106.993,0.010106
3,9371,9827170909,9371.0,9371.920,0.009371
4,8662,9083657498,8662.0,8662.851,0.008662
5,8469,8881262451,8469.0,8469.832,0.008469
6,8159,8556171961,8159.0,8159.801,0.008159
7,8571,8988227709,8571.0,8571.842,0.008571
8,8356,8762761724,8356.0,8356.821,0.008356
9,8442,8852948118,8442.0,8442.829,0.008442
10,8354,8760664366,8354.0,8354.821,0.008354
11,8355,8761713045,8355.0,8355.821,0.008355
12,8443,8853996797,8443.0,8443.829,0.008443
13,8270,8672575330,8270.0,8270.812,0.008270
14,8334,8739690786,8334.0,8334.819,0.008334
15,8393,8801562847,8393.0,8393.824,0.008393
16,8524,8938939796,8524.0,8524.837,0.008524
17,8562,8978789598,8562.0,8562.841,0.008562
18,8387,8795270773,8387.0,8387.824,0.008387
19,8337,8742836823,8337.0,8337.819,0.008337
20,7938,8324413902,7938.0,7938.780,0.007938
21,7814,8194377706,7814.0,7814.768,0.007814
22,8361,8768005119,8361.0,8361.821,0.008361
23,8188,8586583652,8188.0,8188.804,0.008188
24,7938,8324413902,7938.0,7938.780,0.007938
25,8004,8393626716,8004.0,8004.786,0.008004
26,8402,8811000958,8402.0,8402.825,0.008402
27,8364,8771151156,8364.0,8364.822,0.008364
28,7509,7874530611,7509.0,7509.738,0.007509
29,7793,8172355447,7793.0,7793.765,0.007793
30,8266,8668380614,8266.0,8266.812,0.008266
