timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,111592,10634708,0,110620
2,0,0,0,110644
3,0,0,0,110648
4,0,0,0,110684
5,0,0,0,110692
6,0,0,0,110696
7,0,0,0,110720
8,0,0,0,110724
9,0,0,0,110732
10,0,0,0,110748
11,0,0,0,110752
12,0,0,0,110784
13,0,0,0,110784
14,0,0,0,110796
15,0,0,0,110800
16,0,0,0,110832
17,0,0,0,110892
18,0,0,0,110892
19,0,0,0,110900
20,0,0,0,110900
21,0,0,0,110904
22,0,0,0,110908
23,0,0,0,110916
24,0,0,0,110916
25,0,0,0,110920
26,0,0,0,110928
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
