timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,6.0,7.0,4.0,6.0,10.0
3,1.0,5.5,6.5,3.5,5.0,8.5
4,1.5,5.5,7.0,3.0,7.5,10.5
5,0.5,6.5,7.0,4.5,6.0,10.5
6,1.0,5.0,6.0,3.5,4.5,8.0
7,1.0,5.0,6.0,4.0,4.5,8.5
8,1.5,5.5,7.0,3.5,5.5,9.0
9,0.5,6.0,6.5,4.5,5.5,10.0
10,0.5,6.0,6.5,2.5,6.0,8.5
11,1.0,6.0,7.0,3.5,7.0,10.5
12,1.0,5.0,6.0,3.0,5.0,8.0
13,1.0,5.0,6.0,3.0,5.0,8.0
14,1.0,5.5,6.5,3.5,5.5,9.0
15,1.0,5.5,6.5,3.5,4.5,8.0
16,1.0,5.0,6.0,4.0,4.5,8.5
17,1.0,5.0,6.0,3.0,5.0,8.0
18,1.0,5.0,6.0,3.0,4.5,7.5
19,1.5,5.0,6.5,4.0,4.5,8.5
20,1.0,5.5,6.5,4.0,5.0,9.0
21,0.5,6.0,6.5,2.5,6.5,9.0
22,1.0,5.5,6.5,4.0,4.5,8.5
23,1.0,5.0,6.0,4.5,4.5,9.0
24,1.0,5.5,6.5,3.5,5.0,8.5
25,1.0,2.5,3.5,-177.5,-213.5,-391.0
26,1.0,2.0,3.0,0.0,0.0,0.0
27,0.5,2.5,3.0,0.0,0.0,0.0
28,1.0,2.0,3.0,0.0,0.0,0.0
29,1.0,1.0,2.0,0.0,0.0,0.0
30,2.0,0.0,2.0,0.0,0.0,0.0
