timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,78172,1288665420,78172.0,1228.967,0.078172
2,67012,1104692820,67012.0,1053.517,0.067012
3,70555,1163099175,70555.0,1109.218,0.070555
4,78072,1287016920,78072.0,1227.395,0.078072
5,77851,1283373735,77851.0,1223.921,0.077851
6,77875,1283769375,77875.0,1224.298,0.077875
7,77894,1284082590,77894.0,1224.597,0.077894
8,77896,1284115560,77896.0,1224.628,0.077896
9,77747,1281659295,77747.0,1222.286,0.077747
10,77514,1277818290,77514.0,1218.622,0.077514
11,77446,1276697310,77446.0,1217.553,0.077446
12,77498,1277554530,77498.0,1218.371,0.077498
13,77420,1276268700,77420.0,1217.145,0.077420
14,77262,1273664070,77262.0,1214.661,0.077262
15,77272,1273828920,77272.0,1214.818,0.077272
16,76827,1266493095,76827.0,1207.822,0.076827
17,77106,1271092410,77106.0,1212.208,0.077106
18,76986,1269114210,76986.0,1210.322,0.076986
19,77050,1270169250,77050.0,1211.328,0.077050
20,76949,1268504265,76949.0,1209.740,0.076949
21,76964,1268751540,76964.0,1209.976,0.076964
22,77068,1270465980,77068.0,1211.611,0.077068
23,76870,1267201950,76870.0,1208.498,0.076870
24,76777,1265668845,76777.0,1207.036,0.076777
25,76942,1268388870,76942.0,1209.630,0.076942
26,76474,1260673890,76474.0,1202.272,0.076474
27,76929,1268174565,76929.0,1209.426,0.076929
28,76695,1264317075,76695.0,1205.747,0.076695
29,76621,1263097185,76621.0,1204.583,0.076621
30,76687,1264185195,76687.0,1205.621,0.076687
