timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,592,1026,1096,1112,45,1127,559,347
2,496,986,1092,1105,44,1613,527,318
3,667,932,1088,1099,45,1106,589,278
4,666,1025,1123,1157,56,1176,650,258
5,628,1086,1212,1364,57,3339,628,350
6,608,1063,1214,3553,61,4479,602,359
7,544,1063,1165,1217,50,1242,578,347
8,534,1030,1099,1109,48,1114,557,346
9,600,987,1094,1114,47,1128,594,292
10,574,1039,1098,1143,47,1144,583,308
11,664,1042,1099,1107,46,1129,625,343
12,525,954,1076,1112,49,1134,553,274
13,610,1038,1099,1110,50,1118,612,308
14,515,992,1096,1106,47,1107,567,286
15,612,996,1095,1123,43,1570,598,291
16,514,986,1077,1110,45,1110,549,295
17,495,1040,1096,1104,44,1106,542,321
18,450,979,1098,1102,46,1122,493,307
19,517,986,1094,1106,46,1135,520,324
20,651,980,1064,1100,46,1138,614,293
21,596,1036,1095,1101,44,1102,568,338
22,488,933,1096,1111,44,1114,496,294
23,509,932,1044,1099,48,1100,541,283
24,517,982,1092,1105,46,1121,517,287
25,564,998,1096,1117,46,1371,556,327
26,534,975,1095,1102,45,1103,535,302
27,375,1031,1093,1108,46,1109,492,313
28,378,1037,1094,1107,45,1108,494,308
29,597,1037,1093,1105,45,1109,579,295
30,693,988,1099,1111,44,1125,620,316
