timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,64,77,92,140,55,726,66,11
2,66,79,98,142,54,173,67,9
3,66,75,93,148,54,1061,66,13
4,91,130,164,226,57,1102,96,28
5,104,154,201,268,65,3353,111,47
6,106,165,225,480,68,3141,116,64
7,98,141,181,234,64,1581,104,32
8,76,86,116,159,61,784,77,12
9,72,85,109,162,60,209,74,10
10,75,86,141,160,61,178,76,11
11,75,86,115,157,60,810,76,12
12,75,89,121,158,60,185,76,11
13,73,86,109,157,61,170,74,10
14,76,85,108,156,60,935,76,12
15,71,83,104,156,61,172,73,9
16,74,87,105,156,61,169,75,9
17,71,87,106,156,60,810,73,12
18,74,86,105,152,61,171,75,8
19,71,85,106,159,60,801,73,11
20,73,86,111,162,61,184,74,10
21,71,84,99,154,59,799,72,11
22,72,86,108,156,60,201,74,10
23,71,85,105,155,61,266,73,9
24,71,86,107,153,60,774,73,12
25,71,84,112,159,60,425,73,10
26,75,88,111,155,61,906,76,12
27,74,85,117,159,61,784,75,13
28,73,85,107,155,60,170,73,9
29,73,82,113,157,61,194,73,9
30,73,84,127,159,60,865,74,12
