timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,201.3,339.3,540.6,4.1,0.3,4.4
2,202.2,342.9,545.1,4.1,0.3,4.4
3,202.9,346.8,549.7,4.1,0.3,4.4
4,203.8,350.4,554.3,4.2,0.3,4.5
5,204.6,354.2,558.8,4.2,0.3,4.5
6,205.3,357.9,563.3,4.2,0.3,4.5
7,206.1,361.7,567.8,4.2,0.3,4.5
8,206.8,365.5,572.3,4.2,0.3,4.5
9,207.5,369.3,576.8,4.2,0.3,4.5
10,208.3,372.9,581.2,4.3,0.3,4.6
11,209.1,376.7,585.8,4.3,0.3,4.6
12,209.9,380.4,590.3,4.3,0.3,4.6
13,210.8,384.0,594.8,4.3,0.3,4.6
14,211.6,387.8,599.3,4.3,0.3,4.6
15,212.4,391.6,603.9,4.3,0.3,4.6
16,213.1,395.3,608.4,4.3,0.3,4.6
17,213.9,399.1,612.9,4.3,0.3,4.6
18,214.7,402.7,617.4,4.3,0.3,4.6
19,215.4,406.6,622.0,4.3,0.3,4.6
20,216.0,409.2,625.2,4.4,0.3,4.7
21,216.0,409.3,625.3,0.0,0.0,0.0
22,216.0,409.3,625.3,0.0,0.0,0.0
23,216.0,409.3,625.3,0.0,0.0,0.0
24,216.1,409.3,625.4,0.0,0.0,0.0
25,216.1,409.3,625.4,0.0,0.0,0.0
26,216.1,409.3,625.4,0.0,0.0,0.0
27,216.1,409.3,625.4,0.0,0.0,0.0
28,216.1,409.3,625.4,0.0,0.0,0.0
29,216.1,409.3,625.4,0.0,0.0,0.0
30,216.1,409.4,625.4,0.0,0.0,0.0
