timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,9267,9718108293,9267.0,9267.910,0.009267
2,9936,10419674544,9936.0,9936.976,0.009936
3,9001,9439159679,9001.0,9001.884,0.009001
4,8816,9245154064,8816.0,8816.866,0.008816
5,9097,9539832863,9097.0,9097.894,0.009097
6,9220,9668820380,9220.0,9220.906,0.009220
7,9207,9655187553,9207.0,9207.904,0.009207
8,8924,9358411396,8924.0,8924.877,0.008924
9,8937,9372044223,8937.0,8937.878,0.008937
10,9015,9453841185,9015.0,9015.886,0.009015
11,9173,9619532467,9173.0,9173.901,0.009173
12,8959,9395115161,8959.0,8959.880,0.008959
13,8861,9292344619,8861.0,8861.870,0.008861
14,9078,9519907962,9078.0,9078.892,0.009078
15,9029,9468522691,9029.0,9029.887,0.009029
16,8981,9418186099,8981.0,8981.882,0.008981
17,8969,9405601951,8969.0,8969.881,0.008969
18,9106,9549270974,9106.0,9106.894,0.009106
19,8923,9357362717,8923.0,8923.876,0.008923
20,8518,8932647722,8518.0,8518.837,0.008518
21,8480,8892797920,8480.0,8480.833,0.008480
22,8738,9163357102,8738.0,8738.858,0.008738
23,8280,8683062120,8280.0,8280.813,0.008280
24,8546,8962010734,8546.0,8546.839,0.008546
25,9019,9458035901,9019.0,9019.886,0.009019
26,8873,9304928767,8873.0,8873.872,0.008873
27,9098,9540881542,9098.0,9098.894,0.009098
28,8341,8747031539,8341.0,8341.819,0.008341
29,8317,8721863243,8317.0,8317.817,0.008317
30,8838,9268225002,8838.0,8838.868,0.008838
