timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,9887,15247,25039,34591,884,41375,10688,3983
2,10327,15367,24383,34847,975,40767,11077,3768
3,10007,16543,32431,40223,1128,44447,11133,5079
4,10375,16431,28591,37119,1179,40191,11341,4488
5,10119,15775,27375,36799,1093,45311,10933,4331
6,9895,16719,27519,35007,1144,42015,10930,4588
7,9927,16103,25439,32271,1019,36671,10881,4116
8,10095,17279,31023,40607,1118,46207,11277,5128
9,10407,15583,25599,33023,1084,38943,11165,3868
10,9975,17215,28143,36927,1249,43167,11048,4758
11,10007,16327,28063,34975,1044,41567,10898,4618
12,9879,18207,31039,42463,1281,46719,11225,5362
13,10439,15791,25295,31791,1266,37951,11252,3833
14,10103,16559,27727,35071,994,41695,10956,4591
15,10303,15591,25327,35391,921,44159,11036,3992
16,10359,15607,25023,31231,1172,34943,11105,3754
17,10103,16511,26319,30847,1276,36735,11050,4294
18,9839,16879,27871,34047,1148,38463,10982,4604
19,10151,17215,28831,34975,1034,38367,11179,4793
20,10439,17711,29423,35871,1057,38879,11644,4782
21,10783,16479,26495,31759,977,34175,11687,4032
22,10679,16111,25855,31503,1109,34655,11491,3862
23,11359,16399,28015,39775,1029,45855,12058,4044
24,10607,16799,32319,44959,1172,53119,11619,5033
25,10183,15879,26863,36159,1313,39551,11018,4175
26,10383,15991,26351,33631,1178,37215,11295,3970
27,10119,15871,25423,34559,1105,41855,10976,4038
28,11199,17023,29791,43871,1205,55903,11947,4701
29,11247,16815,27103,34687,1113,38911,11991,4125
30,10247,17151,33823,49183,1130,54335,11306,5506
