timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,920,1285,1018879,1063935,192,1424383,17373,128124
2,915,1544,1016319,1032191,229,2071551,15853,121318
3,901,1293,1019391,1058815,186,2052095,15932,128597
4,1059,1876,1020927,1232895,183,2269183,19276,140841
5,1164,2014,1021951,2042879,423,2099199,21283,148783
6,1189,1802,1025535,1253375,264,2088959,22324,149509
7,1331,2137,1022463,1224703,274,2291711,23544,150863
8,1230,1941,1022975,1062911,259,2250751,22447,149911
9,1418,2335,1025023,1065983,220,2051071,24980,153152
10,1310,2465,1021439,1065983,377,2091007,23878,151616
11,1271,2547,1017855,1056767,289,2068479,20500,138140
12,1359,2387,1022975,1067007,271,2083839,24098,150253
13,1169,2030,1022975,1070079,399,2125823,17434,118326
14,39807,41887,1673215,2089983,37760,2281471,74648,237403
15,40479,41855,2492415,2908159,39136,2914303,91314,353959
16,40991,41599,1074175,3858431,38912,4390911,70056,261077
17,39871,40959,1871871,4395007,39008,4431871,79742,307711
18,40767,43007,2081791,5414911,39104,5439487,74563,328420
19,39903,41119,1261567,3733503,39072,5451775,70059,266719
20,42111,47679,1884159,5406719,39168,5423103,85321,335102
21,41343,42495,42879,2924543,39168,5402623,61274,241588
22,40703,42367,458239,3713023,39104,4386815,61463,224396
23,40735,41599,1508351,4943871,38816,5419007,71901,269938
24,41343,42143,2531327,5431295,38784,5443583,84995,378078
25,40607,41535,1880063,3774463,39360,3774463,70975,276373
26,39519,41663,42847,2088959,38816,2736127,45847,104976
27,41183,46175,2081791,3362815,38848,4407295,73210,279730
28,41727,42879,249087,3784703,40256,3837951,64947,251456
29,39775,42015,1492991,3825663,38848,3827711,68855,247685
30,40607,41855,1902591,2961407,37920,4419583,76314,293393
