timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,94,125,173,257,53,936,98,24
2,110,169,294,652,53,1696,121,49
3,118,172,279,637,55,1616,127,47
4,127,186,288,665,61,3111,136,52
5,131,207,342,738,53,4175,144,65
6,123,187,311,596,56,4063,134,61
7,106,161,254,496,51,5319,116,57
8,95,124,167,231,52,562,98,21
9,95,124,168,225,49,583,98,21
10,95,125,169,234,52,946,99,22
11,96,130,212,249,50,558,102,27
12,95,125,168,229,49,1011,99,22
13,95,125,169,241,51,575,99,21
14,97,127,171,243,56,999,100,23
15,97,128,176,390,53,1369,101,28
16,97,127,170,226,50,528,101,21
17,97,127,171,242,53,968,101,23
18,97,127,170,233,52,568,101,21
19,97,128,171,240,54,998,101,23
20,97,129,170,223,49,583,101,21
21,97,128,171,232,51,982,101,23
22,98,129,172,236,52,589,101,22
23,97,128,171,228,53,544,101,21
24,97,128,171,230,51,963,101,23
25,97,128,170,245,51,568,101,22
26,98,130,173,231,52,916,102,24
27,97,128,170,219,52,584,101,21
28,98,129,172,247,51,1003,102,24
29,98,129,173,254,50,673,102,23
30,98,129,172,243,54,1014,102,24
