timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,55748,3659131476,55748.0,3489.620,0.055748
2,52015,3414108555,52015.0,3255.948,0.052015
3,50520,3315981240,50520.0,3162.366,0.050520
4,49352,3239317224,49352.0,3089.254,0.049352
5,49576,3254019912,49576.0,3103.275,0.049576
6,48881,3208402197,48881.0,3059.771,0.048881
7,44848,2943688176,44848.0,2807.320,0.044848
8,44613,2928263481,44613.0,2792.610,0.044613
9,37924,2489217588,37924.0,2373.903,0.037924
10,49272,3234066264,49272.0,3084.246,0.049272
11,44864,2944738368,44864.0,2808.321,0.044864
12,48337,3172695669,48337.0,3025.718,0.048337
13,48277,3168823086,48277.0,3022.025,0.048277
14,42552,2792919987,42552.0,2663.536,0.042552
15,54298,3563957826,54298.0,3398.855,0.054298
16,57247,3757521339,57247.0,3583.452,0.057247
17,57207,3754895859,57207.0,3580.948,0.057207
18,57311,3761722107,57311.0,3587.458,0.057311
19,57573,3778919001,57573.0,3603.858,0.057573
20,57344,3763888128,57344.0,3589.523,0.057344
21,57051,3744656487,57051.0,3571.183,0.057051
22,57463,3771698931,57463.0,3596.972,0.057463
23,57280,3759687360,57280.0,3585.517,0.057280
24,57315,3764019402,57315.0,3589.649,0.057315
25,57308,3759490449,57308.0,3585.329,0.057308
26,57248,3757586976,57248.0,3583.514,0.057248
27,56963,3738880431,56963.0,3565.674,0.056963
28,57442,3770320554,57442.0,3595.658,0.057442
29,57472,3772289664,57472.0,3597.536,0.057472
30,57350,3764281950,57350.0,3589.899,0.057350
