timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,9759,12879,16159,18543,74,20639,9519,2974
2,9679,12447,15727,19455,75,21711,9586,2698
3,9583,12023,14919,17103,78,19135,9344,2553
4,11487,14607,17263,18799,76,21775,11273,3085
5,12175,14375,18927,21583,94,22991,11907,2922
6,11759,14135,17199,20879,86,22175,11662,2628
7,13807,16575,19279,21535,97,24031,13460,3273
8,12471,16879,19871,24447,85,25919,12964,3400
9,12647,16063,19039,21055,75,24735,12569,3132
10,12007,15271,17615,19295,84,21055,11886,2994
11,13487,16327,19215,21487,105,26175,13194,3248
12,12055,155903,160127,160255,107,160383,34908,52237
13,155647,158975,159487,159615,151936,159615,155617,2022
14,157183,161791,164351,164607,154240,164607,157879,2617
15,152831,156415,157183,157439,150912,157439,153613,1648
16,155391,158335,159871,160255,150784,160255,155361,2412
17,154751,157183,158463,158847,149760,158847,154429,2217
18,153983,158207,158719,159103,149504,159103,154305,2687
19,157439,160767,163071,163455,154112,163455,157509,1969
20,158335,161791,164863,165247,149632,165375,158033,3393
21,153855,155903,156671,156927,150400,157055,153548,1553
22,156031,159743,160767,160895,150912,161023,155950,2701
23,155263,160895,161919,161919,150144,161919,155121,3207
24,154367,159615,161407,161535,149632,161663,154615,3346
25,154495,161023,168191,168319,148352,168319,155124,4486
26,156287,159999,168063,168319,152192,168447,156684,3250
27,152063,159359,160383,160383,146432,160383,152637,3691
28,155135,158335,159231,160383,153344,160383,155723,1726
29,154111,162431,164223,164479,150784,164479,155267,3698
30,153471,158463,159359,159359,150912,159487,154255,2339
