timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,2238,400,1452,469
2,73271,9600,56471,11076
3,73009,10353,55733,11065
4,75381,9673,59789,11002
5,75496,10180,59288,11063
6,74833,9926,57023,11408
7,74563,10414,57287,11029
8,74359,10838,55701,11537
9,75616,9855,59274,11241
10,76340,9977,59735,11202
11,74865,10310,57280,11501
12,74292,10673,56310,11505
13,74986,10800,57069,11392
14,74345,10518,54971,11505
15,73731,11017,55647,11898
16,73929,10902,56160,11469
17,74451,11029,56500,12045
18,74415,11272,57040,11555
19,74248,11124,57052,11797
20,73588,11297,53759,11725
21,37640,5731,-1818303,-375657
22,26,0,0,0
23,28,0,0,0
24,27,0,0,0
25,26,0,0,0
26,26,0,0,0
27,26,0,0,0
28,26,0,0,0
29,29,0,0,0
30,26,0,0,0
