timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,516332,7547572,0,2679980
2,516348,7547572,0,2679980
3,516352,7547572,0,2680132
4,516352,7547572,0,2680132
5,516352,7547572,0,2680132
6,516356,7547572,0,2680132
7,516360,7547572,0,2680132
8,516360,7547572,0,2680132
9,516360,7547572,0,2680132
10,516364,7547572,0,2680132
11,516364,7547572,0,2680132
12,516368,7547572,0,2680132
13,516372,7547572,0,2680188
14,516372,7547572,0,2680188
15,516376,7547572,0,2680188
16,516376,7547572,0,2680564
17,516376,7547572,0,2680564
18,516376,7547572,0,2680564
19,516400,7547572,0,2680564
20,516400,7547572,0,2680564
21,516404,7547572,0,0
22,516404,7547572,0,0
23,516404,7547572,0,0
24,516404,7547572,0,0
25,516404,7547572,0,0
26,516404,7547572,0,0
27,516404,7547572,0,0
28,516404,7547572,0,0
29,516404,7547572,0,0
30,516404,7547572,0,0
