timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,14699,242263560,14699.0,231.041,0.014699
2,12042,198182670,12042.0,189.002,0.012042
3,13169,216744780,13169.0,206.704,0.013169
4,11536,189791805,11536.0,181.000,0.011536
5,11851,195034035,11851.0,185.999,0.011851
6,12357,203342475,12357.0,193.922,0.012357
7,13824,227591910,13824.0,217.049,0.013824
8,14706,242296530,14706.0,231.072,0.014706
9,14685,241950345,14685.0,230.742,0.014685
10,14696,242214105,14696.0,230.993,0.014696
11,14684,241950345,14684.0,230.742,0.014684
12,14682,241999800,14682.0,230.789,0.014682
13,14617,240961245,14617.0,229.799,0.014617
14,14674,241867920,14674.0,230.663,0.014674
15,14675,241867920,14675.0,230.663,0.014675
16,14678,241900890,14678.0,230.695,0.014678
17,14834,244456065,14834.0,233.131,0.014834
18,14681,241950345,14681.0,230.742,0.014681
19,14677,241917375,14677.0,230.710,0.014677
20,14678,241966830,14678.0,230.758,0.014678
21,14701,242181135,14701.0,230.962,0.014701
22,14686,242098710,14686.0,230.883,0.014686
23,14585,240334815,14585.0,229.201,0.014585
24,14575,240219420,14575.0,229.091,0.014575
25,14573,240136995,14573.0,229.012,0.014573
26,14586,240384270,14586.0,229.248,0.014586
27,14577,240252390,14577.0,229.123,0.014577
28,14594,240516150,14594.0,229.374,0.014594
29,14589,240450210,14589.0,229.311,0.014589
30,14542,239658930,14542.0,228.557,0.014542
