timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,69392,4554682704,69392.0,4343.684,0.069392
2,63374,4159679238,63374.0,3966.979,0.063374
3,60595,3977274015,60595.0,3793.024,0.060595
4,57630,3782660310,57630.0,3607.426,0.057630
5,61003,4004053911,61003.0,3818.563,0.061003
6,52981,3477513897,52981.0,3316.416,0.052981
7,56166,3686567742,56166.0,3515.785,0.056166
8,48382,3175649334,48382.0,3028.535,0.048382
9,56022,3677116014,56022.0,3506.771,0.056022
10,53647,3521228139,53647.0,3358.105,0.053647
11,59413,3899691081,59413.0,3719.035,0.059413
12,56303,3695560011,56303.0,3524.361,0.056303
13,53504,3511842048,53504.0,3349.154,0.053504
14,68277,4481497449,68277.0,4273.889,0.068277
15,70948,4656813876,70948.0,4441.084,0.070948
16,72350,4748836950,72350.0,4528.844,0.072350
17,72015,4726848555,72015.0,4507.874,0.072015
18,73426,4819462362,73426.0,4596.197,0.073426
19,72156,4736103372,72156.0,4516.700,0.072156
20,72179,4737613023,72179.0,4518.140,0.072179
21,73246,4807647702,73246.0,4584.930,0.073246
22,69345,4551597765,69345.0,4340.742,0.069345
23,73474,4822612938,73474.0,4599.202,0.073474
24,73102,4798195974,73102.0,4575.916,0.073102
25,73041,4794192117,73041.0,4572.098,0.073041
26,72909,4785528033,72909.0,4563.835,0.072909
27,72924,4786512588,72924.0,4564.774,0.072924
28,73201,4804694037,73201.0,4582.113,0.073201
29,73429,4819659273,73429.0,4596.385,0.073429
30,73280,4809879360,73280.0,4587.058,0.073280
