timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,112588,10634708,0,113684
2,112612,10634708,0,113696
3,112612,10634708,0,113720
4,112612,10634708,0,113720
5,112616,10634708,0,113732
6,112628,10634708,0,113732
7,112628,10634708,0,113740
8,112628,10634708,0,113752
9,112644,10634708,0,113768
10,112648,10634708,0,113776
11,112684,10634708,0,113784
12,112684,10634708,0,113784
13,112684,10634708,0,113864
14,112684,10634708,0,113876
15,112688,10634708,0,113876
16,112688,10634708,0,113880
17,112688,10634708,0,113884
18,112688,10634708,0,113884
19,112692,10634708,0,113888
20,112692,10634708,0,113888
21,112696,10634708,0,113896
22,112696,10634708,0,113900
23,112696,10634708,0,113904
24,112768,10634708,0,0
25,112768,10634708,0,0
26,112768,10634708,0,0
27,112768,10634708,0,0
28,112768,10634708,0,0
29,112772,10634708,0,0
30,112772,10634708,0,0
