timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,56,67,89,128,48,686,58,10
2,54,62,91,130,47,167,55,8
3,55,64,82,122,47,591,56,8
4,69,104,141,189,47,1456,74,25
5,87,132,178,235,56,2687,93,39
6,87,136,192,283,56,4655,95,62
7,86,124,164,215,57,2175,90,32
8,374,405,453,587,66,1312,368,65
9,378,406,430,453,355,1209,382,23
10,379,419,457,483,356,495,385,21
11,377,409,451,525,356,636,382,20
12,374,406,448,487,356,518,379,18
13,378,422,453,482,344,505,387,24
14,381,424,454,506,355,2593,390,50
15,379,421,450,497,352,948,388,26
16,380,413,445,505,354,535,385,19
17,378,408,440,467,353,542,382,18
18,379,421,451,487,353,499,388,23
19,376,406,429,462,352,496,381,18
20,372,404,430,465,353,479,377,17
21,378,426,448,475,353,487,387,24
22,373,410,431,473,353,489,378,18
23,374,411,449,477,355,1075,379,24
24,379,410,450,486,356,537,383,19
25,379,423,454,486,355,679,387,23
26,375,412,439,465,351,499,380,19
27,376,410,442,517,354,2385,382,44
28,374,403,448,493,347,612,379,19
29,377,421,446,482,351,490,386,24
30,378,416,439,483,353,504,383,20
