timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,81,91,145,177,68,1032,83,15
2,82,93,115,163,71,645,84,10
3,80,91,146,164,72,202,82,10
4,100,141,177,207,69,767,104,26
5,114,159,194,280,82,3647,122,50
6,116,162,198,383,82,3485,124,52
7,113,157,188,214,81,3469,120,47
8,90,109,167,206,77,3307,94,37
9,89,99,124,171,74,198,90,8
10,88,101,150,181,75,1085,91,14
11,87,100,154,182,74,757,90,13
12,90,100,137,176,75,191,91,9
13,84,96,130,166,72,213,86,9
14,87,99,129,176,73,187,89,9
15,86,95,118,154,72,175,87,7
16,84,92,116,157,74,871,86,10
17,89,100,147,181,74,298,90,10
18,86,99,155,186,69,227,88,12
19,89,100,138,180,77,212,91,9
20,86,96,116,164,73,741,88,10
21,87,97,126,178,71,737,88,11
22,86,96,110,167,73,202,87,7
23,85,98,129,169,74,213,87,9
24,87,100,150,179,74,208,89,11
25,87,100,151,174,73,778,89,13
26,89,100,151,182,73,217,91,10
27,85,97,132,178,72,196,87,9
28,87,98,136,170,73,183,88,9
29,85,98,149,164,72,214,87,10
30,85,95,118,173,73,750,86,10
